Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, ¡F (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (¡C))","Intensity, lum/ft? (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
8133,03/19/17 12:11:49 AM,85.194,0,,,,,
8134,03/19/17 12:21:49 AM,85.194,0,,,,,
8135,03/19/17 12:31:49 AM,85.194,0,,,,,
8136,03/19/17 12:41:49 AM,85.194,0,,,,,
8137,03/19/17 12:51:49 AM,85.374,0,,,,,
8138,03/19/17 01:01:49 AM,85.374,0,,,,,
8139,03/19/17 01:11:49 AM,85.374,0,,,,,
8140,03/19/17 01:21:49 AM,85.374,0,,,,,
8141,03/19/17 01:31:49 AM,85.374,0,,,,,
8142,03/19/17 01:41:49 AM,85.374,0,,,,,
8143,03/19/17 01:51:49 AM,85.374,0,,,,,
8144,03/19/17 02:01:49 AM,85.374,0,,,,,
8145,03/19/17 02:11:49 AM,85.374,0,,,,,
8146,03/19/17 02:21:49 AM,85.374,0,,,,,
8147,03/19/17 02:31:49 AM,85.374,0,,,,,
8148,03/19/17 02:41:49 AM,85.374,0,,,,,
8149,03/19/17 02:51:49 AM,85.374,0,,,,,
8150,03/19/17 03:01:49 AM,85.374,0,,,,,
8151,03/19/17 03:11:49 AM,85.374,0,,,,,
8152,03/19/17 03:21:49 AM,85.374,0,,,,,
8153,03/19/17 03:31:49 AM,85.374,0,,,,,
8154,03/19/17 03:41:49 AM,85.374,0,,,,,
8155,03/19/17 03:51:49 AM,85.374,0,,,,,
8156,03/19/17 04:01:49 AM,85.374,0,,,,,
8157,03/19/17 04:11:49 AM,85.374,0,,,,,
8158,03/19/17 04:21:49 AM,85.374,0,,,,,
8159,03/19/17 04:31:49 AM,85.374,0,,,,,
8160,03/19/17 04:41:49 AM,85.374,0,,,,,
8161,03/19/17 04:51:49 AM,85.374,0,,,,,
8162,03/19/17 05:01:49 AM,85.374,0,,,,,
8163,03/19/17 05:11:49 AM,85.374,0,,,,,
8164,03/19/17 05:21:49 AM,85.374,0,,,,,
8165,03/19/17 05:31:49 AM,85.374,0,,,,,
8166,03/19/17 05:41:49 AM,85.374,0,,,,,
8167,03/19/17 05:51:49 AM,85.374,0,,,,,
8168,03/19/17 06:01:49 AM,85.374,0,,,,,
8169,03/19/17 06:11:49 AM,85.374,3,,,,,
8170,03/19/17 06:21:49 AM,85.374,12,,,,,
8171,03/19/17 06:31:49 AM,85.374,32,,,,,
8172,03/19/17 06:41:49 AM,85.374,52,,,,,
8173,03/19/17 06:51:49 AM,85.374,85,,,,,
8174,03/19/17 07:01:49 AM,85.554,128,,,,,
8175,03/19/17 07:11:49 AM,85.554,184,,,,,
8176,03/19/17 07:21:49 AM,85.554,224,,,,,
8177,03/19/17 07:31:49 AM,85.735,256,,,,,
8178,03/19/17 07:41:49 AM,85.915,320,,,,,
8179,03/19/17 07:51:49 AM,85.915,400,,,,,
8180,03/19/17 08:01:49 AM,85.915,432,,,,,
8181,03/19/17 08:11:49 AM,86.097,448,,,,,
8182,03/19/17 08:21:49 AM,86.097,448,,,,,
8183,03/19/17 08:31:49 AM,86.097,672,,,,,
8184,03/19/17 08:41:49 AM,86.277,608,,,,,
8185,03/19/17 08:51:49 AM,86.277,1024,,,,,
8186,03/19/17 09:01:49 AM,86.277,576,,,,,
8187,03/19/17 09:11:49 AM,86.459,768,,,,,
8188,03/19/17 09:21:49 AM,86.459,896,,,,,
8189,03/19/17 09:31:49 AM,86.459,1024,,,,,
8190,03/19/17 09:41:49 AM,86.641,1472,,,,,
8191,03/19/17 09:51:49 AM,86.823,960,,,,,
8192,03/19/17 10:01:49 AM,86.641,896,,,,,
8193,03/19/17 10:11:49 AM,87.004,1216,,,,,
8194,03/19/17 10:21:49 AM,87.004,1152,,,,,
8195,03/19/17 10:31:49 AM,86.823,1024,,,,,
8196,03/19/17 10:41:49 AM,87.004,1344,,,,,
8197,03/19/17 10:51:49 AM,87.004,896,,,,,
8198,03/19/17 11:01:49 AM,87.004,1280,,,,,
8199,03/19/17 11:11:49 AM,87.004,1344,,,,,
8200,03/19/17 11:21:49 AM,87.004,1216,,,,,
8201,03/19/17 11:31:49 AM,86.823,1152,,,,,
8202,03/19/17 11:41:49 AM,86.641,768,,,,,
8203,03/19/17 11:51:49 AM,86.823,1024,,,,,
8204,03/19/17 12:01:49 PM,87.004,1152,,,,,
8205,03/19/17 12:11:49 PM,86.641,1088,,,,,
8206,03/19/17 12:21:49 PM,86.641,896,,,,,
8207,03/19/17 12:31:49 PM,86.641,512,,,,,
8208,03/19/17 12:41:49 PM,87.552,1216,,,,,
8209,03/19/17 12:51:49 PM,87.186,1152,,,,,
8210,03/19/17 01:01:49 PM,87.186,1536,,,,,
8211,03/19/17 01:11:49 PM,87.186,2944,,,,,
8212,03/19/17 01:21:49 PM,87.552,1408,,,,,
8213,03/19/17 01:31:49 PM,87.552,2048,,,,,
8214,03/19/17 01:41:49 PM,87.368,1408,,,,,
8215,03/19/17 01:51:49 PM,87.186,1536,,,,,
8216,03/19/17 02:01:49 PM,87.004,1536,,,,,
8217,03/19/17 02:11:49 PM,87.186,960,,,,,
8218,03/19/17 02:21:49 PM,87.552,1024,,,,,
8219,03/19/17 02:31:49 PM,87.552,464,,,,,
8220,03/19/17 02:41:49 PM,87.552,864,,,,,
8221,03/19/17 02:51:49 PM,87.186,800,,,,,
8222,03/19/17 03:01:49 PM,87.004,800,,,,,
8223,03/19/17 03:11:49 PM,86.641,576,,,,,
8224,03/19/17 03:21:49 PM,86.641,576,,,,,
8225,03/19/17 03:31:49 PM,86.459,608,,,,,
8226,03/19/17 03:41:49 PM,86.459,672,,,,,
8227,03/19/17 03:51:49 PM,86.459,480,,,,,
8228,03/19/17 04:01:49 PM,86.459,496,,,,,
8229,03/19/17 04:11:49 PM,86.459,448,,,,,
8230,03/19/17 04:21:49 PM,86.277,416,,,,,
8231,03/19/17 04:31:49 PM,86.097,184,,,,,
8232,03/19/17 04:41:49 PM,85.915,272,,,,,
8233,03/19/17 04:51:49 PM,85.915,256,,,,,
8234,03/19/17 05:01:49 PM,85.735,216,,,,,
8235,03/19/17 05:11:49 PM,85.735,256,,,,,
8236,03/19/17 05:21:49 PM,85.554,152,,,,,
8237,03/19/17 05:31:49 PM,85.554,128,,,,,
8238,03/19/17 05:41:49 PM,85.554,100,,,,,
8239,03/19/17 05:51:49 PM,85.374,60,,,,,
8240,03/19/17 06:01:49 PM,85.374,36,,,,,
8241,03/19/17 06:11:49 PM,85.374,14,,,,,
8242,03/19/17 06:21:49 PM,85.554,4,,,,,
8243,03/19/17 06:31:49 PM,85.374,0,,,,,
8244,03/19/17 06:41:49 PM,85.374,0,,,,,
8245,03/19/17 06:51:49 PM,85.194,0,,,,,
8246,03/19/17 07:01:49 PM,85.194,0,,,,,
8247,03/19/17 07:11:49 PM,85.374,0,,,,,
8248,03/19/17 07:21:49 PM,85.374,0,,,,,
8249,03/19/17 07:31:49 PM,85.374,0,,,,,
8250,03/19/17 07:41:49 PM,85.374,0,,,,,
8251,03/19/17 07:51:49 PM,85.194,0,,,,,
8252,03/19/17 08:01:49 PM,85.374,0,,,,,
8253,03/19/17 08:11:49 PM,85.374,0,,,,,
8254,03/19/17 08:21:49 PM,85.194,0,,,,,
8255,03/19/17 08:31:49 PM,85.194,0,,,,,
8256,03/19/17 08:41:49 PM,85.194,0,,,,,
8257,03/19/17 08:51:49 PM,85.014,0,,,,,
8258,03/19/17 09:01:49 PM,85.014,0,,,,,
8259,03/19/17 09:11:49 PM,85.014,0,,,,,
8260,03/19/17 09:21:49 PM,85.014,0,,,,,
8261,03/19/17 09:31:49 PM,85.014,0,,,,,
8262,03/19/17 09:41:49 PM,84.834,0,,,,,
8263,03/19/17 09:51:49 PM,85.014,0,,,,,
8264,03/19/17 10:01:49 PM,84.834,0,,,,,
8265,03/19/17 10:11:49 PM,84.834,0,,,,,
8266,03/19/17 10:21:49 PM,84.834,0,,,,,
8267,03/19/17 10:31:49 PM,84.654,0,,,,,
8268,03/19/17 10:41:49 PM,84.654,0,,,,,
8269,03/19/17 10:51:49 PM,84.654,0,,,,,
8270,03/19/17 11:01:49 PM,84.654,0,,,,,
8271,03/19/17 11:11:49 PM,84.834,0,,,,,
8272,03/19/17 11:21:49 PM,84.654,0,,,,,
8273,03/19/17 11:31:49 PM,84.654,0,,,,,
8274,03/19/17 11:41:49 PM,84.834,0,,,,,
8275,03/19/17 11:51:49 PM,84.834,0,,,,,
8276,03/20/17 12:01:49 AM,84.834,0,,,,,
8277,03/20/17 12:11:49 AM,84.834,0,,,,,
8278,03/20/17 12:21:49 AM,84.834,0,,,,,
8279,03/20/17 12:31:49 AM,84.654,0,,,,,
8280,03/20/17 12:41:49 AM,84.834,0,,,,,
8281,03/20/17 12:51:49 AM,84.654,0,,,,,
8282,03/20/17 01:01:49 AM,84.654,0,,,,,
8283,03/20/17 01:11:49 AM,84.474,0,,,,,
8284,03/20/17 01:21:49 AM,84.654,0,,,,,
8285,03/20/17 01:31:49 AM,84.834,0,,,,,
8286,03/20/17 01:41:49 AM,84.654,0,,,,,
8287,03/20/17 01:51:49 AM,84.474,0,,,,,
8288,03/20/17 02:01:49 AM,84.654,0,,,,,
8289,03/20/17 02:11:49 AM,84.654,0,,,,,
8290,03/20/17 02:21:49 AM,84.654,0,,,,,
8291,03/20/17 02:31:49 AM,84.474,0,,,,,
8292,03/20/17 02:41:49 AM,84.654,0,,,,,
8293,03/20/17 02:51:49 AM,84.474,0,,,,,
8294,03/20/17 03:01:49 AM,84.654,0,,,,,
8295,03/20/17 03:11:49 AM,84.654,0,,,,,
8296,03/20/17 03:21:49 AM,84.474,0,,,,,
8297,03/20/17 03:31:49 AM,84.474,0,,,,,
8298,03/20/17 03:41:49 AM,84.295,0,,,,,
8299,03/20/17 03:51:49 AM,84.295,0,,,,,
8300,03/20/17 04:01:49 AM,84.295,0,,,,,
8301,03/20/17 04:11:49 AM,84.295,0,,,,,
8302,03/20/17 04:21:49 AM,84.295,0,,,,,
8303,03/20/17 04:31:49 AM,84.295,0,,,,,
8304,03/20/17 04:41:49 AM,84.295,0,,,,,
8305,03/20/17 04:51:49 AM,84.295,0,,,,,
8306,03/20/17 05:01:49 AM,84.474,0,,,,,
8307,03/20/17 05:11:49 AM,84.474,0,,,,,
8308,03/20/17 05:21:49 AM,84.474,0,,,,,
8309,03/20/17 05:31:49 AM,84.474,0,,,,,
8310,03/20/17 05:41:49 AM,84.474,0,,,,,
8311,03/20/17 05:51:49 AM,84.474,0,,,,,
8312,03/20/17 06:01:49 AM,84.474,0,,,,,
8313,03/20/17 06:11:49 AM,84.474,4,,,,,
8314,03/20/17 06:21:49 AM,84.474,15,,,,,
8315,03/20/17 06:31:49 AM,84.654,32,,,,,
8316,03/20/17 06:41:49 AM,84.654,55,,,,,
8317,03/20/17 06:51:49 AM,84.654,81,,,,,
8318,03/20/17 07:01:49 AM,84.654,112,,,,,
8319,03/20/17 07:11:49 AM,84.654,136,,,,,
8320,03/20/17 07:21:49 AM,84.834,168,,,,,
8321,03/20/17 07:31:49 AM,84.834,224,,,,,
8322,03/20/17 07:41:49 AM,84.834,256,,,,,
8323,03/20/17 07:51:49 AM,85.014,248,,,,,
8324,03/20/17 08:01:49 AM,85.014,320,,,,,
8325,03/20/17 08:11:49 AM,85.194,400,,,,,
8326,03/20/17 08:21:49 AM,85.194,448,,,,,
8327,03/20/17 08:31:49 AM,85.194,608,,,,,
8328,03/20/17 08:41:49 AM,85.194,672,,,,,
8329,03/20/17 08:51:49 AM,85.374,768,,,,,
8330,03/20/17 09:01:49 AM,85.374,464,,,,,
8331,03/20/17 09:11:49 AM,85.554,1920,,,,,
8332,03/20/17 09:21:49 AM,85.554,672,,,,,
8333,03/20/17 09:31:49 AM,85.735,1728,,,,,
8334,03/20/17 09:41:49 AM,85.735,1344,,,,,
8335,03/20/17 09:51:49 AM,85.374,432,,,,,
8336,03/20/17 10:01:49 AM,85.735,1344,,,,,
8337,03/20/17 10:11:49 AM,85.374,480,,,,,
8338,03/20/17 10:21:49 AM,85.915,768,,,,,
8339,03/20/17 10:31:49 AM,86.097,960,,,,,
8340,03/20/17 10:41:49 AM,85.374,1088,,,,,
8341,03/20/17 10:51:49 AM,86.097,1600,,,,,
8342,03/20/17 11:01:49 AM,86.097,1344,,,,,
8343,03/20/17 11:11:49 AM,85.735,672,,,,,
8344,03/20/17 11:21:49 AM,85.915,1344,,,,,
8345,03/20/17 11:31:49 AM,85.735,1536,,,,,
8346,03/20/17 11:41:49 AM,85.915,800,,,,,
8347,03/20/17 11:51:49 AM,85.915,576,,,,,
8348,03/20/17 12:01:49 PM,86.277,1664,,,,,
8349,03/20/17 12:11:49 PM,86.097,1728,,,,,
8350,03/20/17 12:21:49 PM,85.915,1216,,,,,
8351,03/20/17 12:31:49 PM,86.277,1344,,,,,
8352,03/20/17 12:41:49 PM,86.277,4352,,,,,
8353,03/20/17 12:51:49 PM,86.277,1728,,,,,
8354,03/20/17 01:01:49 PM,85.915,480,,,,,
8355,03/20/17 01:11:49 PM,86.097,992,,,,,
8356,03/20/17 01:21:49 PM,86.097,800,,,,,
8357,03/20/17 01:31:49 PM,85.374,400,,,,,
8358,03/20/17 01:41:49 PM,85.374,416,,,,,
8359,03/20/17 01:51:49 PM,86.641,1344,,,,,
8360,03/20/17 02:01:49 PM,85.915,512,,,,,
8361,03/20/17 02:11:49 PM,85.554,352,,,,,
8362,03/20/17 02:21:49 PM,85.915,320,,,,,
8363,03/20/17 02:31:49 PM,85.554,304,,,,,
8364,03/20/17 02:41:49 PM,85.915,192,,,,,
8365,03/20/17 02:51:49 PM,85.554,200,,,,,
8366,03/20/17 03:01:49 PM,85.554,256,,,,,
8367,03/20/17 03:11:49 PM,85.915,1024,,,,,
8368,03/20/17 03:21:49 PM,86.277,896,,,,,
8369,03/20/17 03:31:49 PM,85.915,480,,,,,
8370,03/20/17 03:41:49 PM,85.735,576,,,,,
8371,03/20/17 03:51:49 PM,84.834,224,,,,,
8372,03/20/17 04:01:49 PM,84.834,400,,,,,
8373,03/20/17 04:11:49 PM,84.834,400,,,,,
8374,03/20/17 04:21:49 PM,85.014,352,,,,,
8375,03/20/17 04:31:49 PM,85.194,336,,,,,
8376,03/20/17 04:41:49 PM,85.374,272,,,,,
8377,03/20/17 04:51:49 PM,85.194,248,,,,,
8378,03/20/17 05:01:49 PM,85.194,208,,,,,
8379,03/20/17 05:11:49 PM,85.194,168,,,,,
8380,03/20/17 05:21:49 PM,85.194,136,,,,,
8381,03/20/17 05:31:49 PM,85.194,107,,,,,
8382,03/20/17 05:41:49 PM,85.194,75,,,,,
8383,03/20/17 05:51:49 PM,85.014,45,,,,,
8384,03/20/17 06:01:49 PM,85.194,25,,,,,
8385,03/20/17 06:11:49 PM,85.014,11,,,,,
8386,03/20/17 06:21:49 PM,85.014,2,,,,,
8387,03/20/17 06:31:49 PM,85.014,0,,,,,
8388,03/20/17 06:41:49 PM,85.014,0,,,,,
8389,03/20/17 06:51:49 PM,85.014,0,,,,,
8390,03/20/17 07:01:49 PM,85.014,0,,,,,
8391,03/20/17 07:11:49 PM,85.014,0,,,,,
8392,03/20/17 07:21:49 PM,84.834,0,,,,,
8393,03/20/17 07:31:49 PM,84.834,0,,,,,
8394,03/20/17 07:41:49 PM,84.834,0,,,,,
8395,03/20/17 07:51:49 PM,85.014,0,,,,,
8396,03/20/17 08:01:49 PM,85.014,0,,,,,
8397,03/20/17 08:11:49 PM,84.834,0,,,,,
8398,03/20/17 08:21:49 PM,84.834,0,,,,,
8399,03/20/17 08:31:49 PM,84.834,0,,,,,
8400,03/20/17 08:41:49 PM,84.834,0,,,,,
8401,03/20/17 08:51:49 PM,84.834,0,,,,,
8402,03/20/17 09:01:49 PM,84.834,0,,,,,
8403,03/20/17 09:11:49 PM,84.834,0,,,,,
8404,03/20/17 09:21:49 PM,84.834,0,,,,,
8405,03/20/17 09:31:49 PM,84.834,0,,,,,
8406,03/20/17 09:41:49 PM,84.654,0,,,,,
8407,03/20/17 09:51:49 PM,84.654,0,,,,,
8408,03/20/17 10:01:49 PM,84.654,0,,,,,
8409,03/20/17 10:11:49 PM,84.654,0,,,,,
8410,03/20/17 10:21:49 PM,84.654,0,,,,,
8411,03/20/17 10:31:49 PM,84.654,0,,,,,
8412,03/20/17 10:41:49 PM,84.474,0,,,,,
8413,03/20/17 10:51:49 PM,84.474,0,,,,,
8414,03/20/17 11:01:49 PM,84.654,0,,,,,
8415,03/20/17 11:11:49 PM,84.474,0,,,,,
8416,03/20/17 11:21:49 PM,84.474,0,,,,,
8417,03/20/17 11:31:49 PM,84.474,0,,,,,
8418,03/20/17 11:41:49 PM,84.474,0,,,,,
8419,03/20/17 11:51:49 PM,84.654,0,,,,,
8420,03/21/17 12:01:49 AM,84.654,0,,,,,
8421,03/21/17 12:11:49 AM,84.654,0,,,,,
8422,03/21/17 12:21:49 AM,84.654,0,,,,,
8423,03/21/17 12:31:49 AM,84.654,0,,,,,
8424,03/21/17 12:41:49 AM,84.295,0,,,,,
8425,03/21/17 12:51:49 AM,84.834,0,,,,,
8426,03/21/17 01:01:49 AM,84.654,0,,,,,
8427,03/21/17 01:11:49 AM,84.654,0,,,,,
8428,03/21/17 01:21:49 AM,84.654,0,,,,,
8429,03/21/17 01:31:49 AM,84.295,0,,,,,
8430,03/21/17 01:41:49 AM,84.295,0,,,,,
8431,03/21/17 01:51:49 AM,84.834,0,,,,,
8432,03/21/17 02:01:49 AM,84.654,0,,,,,
8433,03/21/17 02:11:49 AM,84.654,0,,,,,
8434,03/21/17 02:21:49 AM,84.654,0,,,,,
8435,03/21/17 02:31:49 AM,85.014,0,,,,,
8436,03/21/17 02:41:49 AM,85.014,0,,,,,
8437,03/21/17 02:51:49 AM,84.654,0,,,,,
8438,03/21/17 03:01:49 AM,84.654,0,,,,,
8439,03/21/17 03:11:49 AM,84.654,0,,,,,
8440,03/21/17 03:21:49 AM,84.834,0,,,,,
8441,03/21/17 03:31:49 AM,84.654,0,,,,,
8442,03/21/17 03:41:49 AM,84.654,0,,,,,
8443,03/21/17 03:51:49 AM,84.654,0,,,,,
8444,03/21/17 04:01:49 AM,84.654,0,,,,,
8445,03/21/17 04:11:49 AM,84.834,0,,,,,
8446,03/21/17 04:21:49 AM,84.834,0,,,,,
8447,03/21/17 04:31:49 AM,84.834,0,,,,,
8448,03/21/17 04:41:49 AM,84.834,0,,,,,
8449,03/21/17 04:51:49 AM,84.834,0,,,,,
8450,03/21/17 05:01:49 AM,84.834,0,,,,,
8451,03/21/17 05:11:49 AM,84.834,0,,,,,
8452,03/21/17 05:21:49 AM,84.834,0,,,,,
8453,03/21/17 05:31:49 AM,84.834,0,,,,,
8454,03/21/17 05:41:49 AM,84.654,0,,,,,
8455,03/21/17 05:51:49 AM,84.654,0,,,,,
8456,03/21/17 06:01:49 AM,84.474,0,,,,,
8457,03/21/17 06:11:49 AM,84.474,3,,,,,
8458,03/21/17 06:21:49 AM,84.474,12,,,,,
8459,03/21/17 06:31:49 AM,84.474,26,,,,,
8460,03/21/17 06:41:49 AM,84.474,41,,,,,
8461,03/21/17 06:51:49 AM,84.474,57,,,,,
8462,03/21/17 07:01:49 AM,84.474,73,,,,,
8463,03/21/17 07:11:49 AM,84.654,115,,,,,
8464,03/21/17 07:21:49 AM,84.654,136,,,,,
8465,03/21/17 07:31:49 AM,84.654,160,,,,,
8466,03/21/17 07:41:49 AM,84.834,168,,,,,
8467,03/21/17 07:51:49 AM,84.834,200,,,,,
8468,03/21/17 08:01:49 AM,85.014,272,,,,,
8469,03/21/17 08:11:49 AM,85.014,368,,,,,
8470,03/21/17 08:21:49 AM,85.194,320,,,,,
8471,03/21/17 08:31:49 AM,85.194,336,,,,,
8472,03/21/17 08:41:49 AM,85.374,384,,,,,
8473,03/21/17 08:51:49 AM,85.374,384,,,,,
8474,03/21/17 09:01:49 AM,85.554,896,,,,,
8475,03/21/17 09:11:49 AM,85.194,336,,,,,
8476,03/21/17 09:21:49 AM,85.194,352,,,,,
8477,03/21/17 09:31:49 AM,85.374,368,,,,,
8478,03/21/17 09:41:49 AM,85.374,496,,,,,
8479,03/21/17 09:51:49 AM,85.735,704,,,,,
8480,03/21/17 10:01:49 AM,85.915,704,,,,,
8481,03/21/17 10:11:49 AM,85.915,960,,,,,
8482,03/21/17 10:21:49 AM,86.097,1408,,,,,
8483,03/21/17 10:31:49 AM,86.097,2176,,,,,
8484,03/21/17 10:41:49 AM,86.097,1664,,,,,
8485,03/21/17 10:51:49 AM,86.097,1792,,,,,
8486,03/21/17 11:01:49 AM,86.277,1280,,,,,
8487,03/21/17 11:11:49 AM,85.735,512,,,,,
8488,03/21/17 11:21:49 AM,86.277,5376,,,,,
8489,03/21/17 11:31:49 AM,86.277,1344,,,,,
8490,03/21/17 11:41:49 AM,85.915,1600,,,,,
8491,03/21/17 11:51:49 AM,85.915,1152,,,,,
8492,03/21/17 12:01:49 PM,86.097,1152,,,,,
8493,03/21/17 12:11:49 PM,85.915,2304,,,,,
8494,03/21/17 12:21:49 PM,86.641,1088,,,,,
8495,03/21/17 12:31:49 PM,86.097,1408,,,,,
8496,03/21/17 12:41:49 PM,86.459,4352,,,,,
8497,03/21/17 12:51:49 PM,85.915,864,,,,,
8498,03/21/17 01:01:49 PM,86.277,1984,,,,,
8499,03/21/17 01:11:49 PM,86.823,1088,,,,,
8500,03/21/17 01:21:49 PM,86.823,1856,,,,,
8501,03/21/17 01:31:49 PM,86.641,1536,,,,,
8502,03/21/17 01:41:49 PM,86.277,2048,,,,,
8503,03/21/17 01:51:49 PM,86.459,1088,,,,,
8504,03/21/17 02:01:49 PM,86.459,2688,,,,,
8505,03/21/17 02:11:49 PM,86.277,1280,,,,,
8506,03/21/17 02:21:49 PM,86.823,1088,,,,,
8507,03/21/17 02:31:49 PM,86.097,2944,,,,,
8508,03/21/17 02:41:49 PM,86.277,1728,,,,,
8509,03/21/17 02:51:49 PM,85.915,1600,,,,,
8510,03/21/17 03:01:49 PM,87.004,896,,,,,
8511,03/21/17 03:11:49 PM,86.641,704,,,,,
8512,03/21/17 03:21:49 PM,86.823,704,,,,,
8513,03/21/17 03:31:49 PM,86.459,704,,,,,
8514,03/21/17 03:41:49 PM,86.641,480,,,,,
8515,03/21/17 03:51:49 PM,86.641,512,,,,,
8516,03/21/17 04:01:49 PM,86.459,480,,,,,
8517,03/21/17 04:11:49 PM,86.277,480,,,,,
8518,03/21/17 04:21:49 PM,86.277,384,,,,,
8519,03/21/17 04:31:49 PM,85.915,368,,,,,
8520,03/21/17 04:41:49 PM,85.915,352,,,,,
8521,03/21/17 04:51:49 PM,85.735,248,,,,,
8522,03/21/17 05:01:49 PM,85.735,224,,,,,
8523,03/21/17 05:11:49 PM,85.735,184,,,,,
8524,03/21/17 05:21:49 PM,85.554,136,,,,,
8525,03/21/17 05:31:49 PM,85.374,113,,,,,
8526,03/21/17 05:41:49 PM,85.374,83,,,,,
8527,03/21/17 05:51:49 PM,85.194,54,,,,,
8528,03/21/17 06:01:49 PM,85.014,31,,,,,
8529,03/21/17 06:11:49 PM,85.194,12,,,,,
8530,03/21/17 06:21:49 PM,85.014,3,,,,,
8531,03/21/17 06:31:49 PM,85.194,0,,,,,
8532,03/21/17 06:41:49 PM,85.194,0,,,,,
8533,03/21/17 06:51:49 PM,85.014,0,,,,,
8534,03/21/17 07:01:49 PM,85.194,0,,,,,
8535,03/21/17 07:11:49 PM,85.194,0,,,,,
8536,03/21/17 07:21:49 PM,85.014,0,,,,,
8537,03/21/17 07:31:49 PM,85.194,0,,,,,
8538,03/21/17 07:41:49 PM,85.374,0,,,,,
8539,03/21/17 07:51:49 PM,85.554,0,,,,,
8540,03/21/17 08:01:49 PM,85.735,0,,,,,
8541,03/21/17 08:11:49 PM,85.554,0,,,,,
8542,03/21/17 08:21:49 PM,85.374,0,,,,,
8543,03/21/17 08:31:49 PM,85.554,0,,,,,
8544,03/21/17 08:41:49 PM,85.374,0,,,,,
8545,03/21/17 08:51:49 PM,85.554,0,,,,,
8546,03/21/17 09:01:49 PM,85.554,0,,,,,
8547,03/21/17 09:11:49 PM,85.554,0,,,,,
8548,03/21/17 09:21:49 PM,85.374,0,,,,,
8549,03/21/17 09:31:49 PM,85.374,0,,,,,
8550,03/21/17 09:41:49 PM,85.554,0,,,,,
8551,03/21/17 09:51:49 PM,85.194,0,,,,,
8552,03/21/17 10:01:49 PM,85.374,0,,,,,
8553,03/21/17 10:11:49 PM,85.374,0,,,,,
8554,03/21/17 10:21:49 PM,85.374,0,,,,,
8555,03/21/17 10:31:49 PM,85.194,0,,,,,
8556,03/21/17 10:41:49 PM,85.194,0,,,,,
8557,03/21/17 10:51:49 PM,85.194,0,,,,,
8558,03/21/17 11:01:49 PM,85.194,0,,,,,
8559,03/21/17 11:11:49 PM,85.374,0,,,,,
8560,03/21/17 11:21:49 PM,85.374,0,,,,,
8561,03/21/17 11:31:49 PM,85.374,0,,,,,
8562,03/21/17 11:41:49 PM,85.194,0,,,,,
8563,03/21/17 11:51:49 PM,85.194,0,,,,,
8564,03/22/17 12:01:49 AM,85.374,0,,,,,
8565,03/22/17 12:11:49 AM,85.194,0,,,,,
8566,03/22/17 12:21:49 AM,85.194,0,,,,,
8567,03/22/17 12:31:49 AM,85.374,0,,,,,
8568,03/22/17 12:41:49 AM,85.194,0,,,,,
8569,03/22/17 12:51:49 AM,85.194,0,,,,,
8570,03/22/17 01:01:49 AM,86.097,0,,,,,
8571,03/22/17 01:11:49 AM,85.374,0,,,,,
8572,03/22/17 01:21:49 AM,85.194,0,,,,,
8573,03/22/17 01:31:49 AM,85.735,0,,,,,
8574,03/22/17 01:41:49 AM,85.374,0,,,,,
8575,03/22/17 01:51:49 AM,85.194,0,,,,,
8576,03/22/17 02:01:49 AM,85.194,0,,,,,
8577,03/22/17 02:11:49 AM,86.097,0,,,,,
8578,03/22/17 02:21:49 AM,85.915,0,,,,,
8579,03/22/17 02:31:49 AM,85.194,0,,,,,
8580,03/22/17 02:41:49 AM,85.374,0,,,,,
8581,03/22/17 02:51:49 AM,86.277,0,,,,,
8582,03/22/17 03:01:49 AM,86.097,0,,,,,
8583,03/22/17 03:11:49 AM,85.735,0,,,,,
8584,03/22/17 03:21:49 AM,85.194,0,,,,,
8585,03/22/17 03:31:49 AM,84.295,0,,,,,
8586,03/22/17 03:41:49 AM,84.654,0,,,,,
8587,03/22/17 03:51:49 AM,85.014,0,,,,,
8588,03/22/17 04:01:49 AM,85.374,0,,,,,
8589,03/22/17 04:11:49 AM,85.014,0,,,,,
8590,03/22/17 04:21:49 AM,84.834,0,,,,,
8591,03/22/17 04:31:49 AM,85.014,0,,,,,
8592,03/22/17 04:41:49 AM,84.834,0,,,,,
8593,03/22/17 04:51:49 AM,84.834,0,,,,,
8594,03/22/17 05:01:49 AM,84.834,0,,,,,
8595,03/22/17 05:11:49 AM,85.014,0,,,,,
8596,03/22/17 05:21:49 AM,85.014,0,,,,,
8597,03/22/17 05:31:49 AM,84.834,0,,,,,
8598,03/22/17 05:41:49 AM,84.834,0,,,,,
8599,03/22/17 05:51:49 AM,84.834,0,,,,,
8600,03/22/17 06:01:49 AM,84.834,0,,,,,
8601,03/22/17 06:11:49 AM,84.834,4,,,,,
8602,03/22/17 06:21:49 AM,85.014,14,,,,,
8603,03/22/17 06:31:49 AM,85.014,30,,,,,
8604,03/22/17 06:41:49 AM,84.834,49,,,,,
